681525	buy a suitcase	SUMMARY	Buy a Suitcase
1318429	buy a web cam	SUMMARY	Buy a Webcam
1318429	buy a web cam	EXPLANATION	If sharing with your family and friends through social media networks is important to you, then you might want to know how to buy a webcam. A webcam is a camera that clips to your computer and allows you to record a video, take and send snapshots in real time or chat face-to-face over the Internet. With so many models out there, finding the right one can be tricky, but you can find one that fits your specifications and budget.
2699516	buy and sell books	SUMMARY	Buy and Sell Books
2699516	half price books	EXPLANATION	To sell them you can go to Half-Price Books. There should be a desk where you can sell old books. You could also hold a yard sale and put your old books on offer, if you sell them for a low price you will almost certainly find a buyer.
1594774	calculate your final grade	SUMMARY	Calculate Your Final Grade
10215	call 9-1-1	SUMMARY	Call 911
10215	call 9-1-1	EXPLANATION	Most people will call 9-1-1 only once or twice during their lifetimes.  Having the necessary information will help the 9-1-1 operator in sending you the appropriate help quickly.  It can be a frightening experience, but there are several precautions that you can take to make the process run smoothly for you and the operator.
10215	Call 911	EXPLANATION	Call 911. Pick up the receiver and dial 911. Be aware that, sometimes, it takes time for the phone to route to the correct answering point. Do NOT hang up if you do not connect immediately!!
2543392	canal jump	SUMMARY	Canal Jump
2543392	canal jump	EXPLANATION	Canal jumping, or fierljeppen in Dutch, is exactly what it sounds like—the act of getting from one side of a canal to the other by pole vaulting over the body of water. This sport originated in the Netherlands as a strategy used by farmers who wanted to get around water drainage channels. Today it serves as a tourist attraction in the province of Friesland, where a National Canal Jumping Contest is held every year. Follow the steps outlined here and you'll be on your way to becoming the Netherlands' next canal jumping champion!
84661	cancel an aol account	SUMMARY	Cancel an AOL Account
222921	care for a toy poodle	SUMMARY	Care for a Toy Poodle
390853	car wash	SUMMARY	Carwash
390853	car wash	EXPLANATION	Washing your car instead of taking it to a car wash can save water and money. It uses less water and fewer chemicals. Read on to learn how to get your car"s shine back.
5287223	catch a falling star	SUMMARY	Catch a Falling Star
5287223	catch a falling star	EXPLANATION	You might ask "What? What in the whole wide world do you mean to "catch" a falling star?" Well, to answer the question, you first have to know how to watch a falling star rise again. Only then will you be able to catch a falling star. So the real purpose of this article is to try to explain how to watch a falling star rise again to the level of becoming yet another star.
1230535	Ferris Wheel	EXPLANATION	Visit a fairground, showground, theme, or amusement park and head straight for the Ferris wheel. Take a ride or two. Take along some friends and make a day of it.
1230535	Ferris Wheel	EXPLANATION	Make it a lover's event. Given that the date is also Valentine's Day, consider combining Ferris Wheel Day with Valentine's. Take your sweetheart to the fair and buy tickets for two on the Ferris wheel. Take your sweetheart around as many times as they'd like.
1230535	Ferris Wheel	EXPLANATION	Learn about the engineering feat that is the Ferris wheel. Do some online research about the invention by George Washington Gale Ferris, along with his own history. The Ferris wheel was invented to rival Paris' Eiffel Tower and does appear to have been as enduring. Here are some questions for you to research:
1230535	Ferris Wheel	EXPLANATION	Hold a Ferris wheel party. Make a cake or some pinwheel cookies in the shape of a Ferris wheel. Try to develop a fairground theme to the food and decorations. Play party games associated with the fairground, like throwing quoits to win a prize, throwing beanbags or balls into buckets, and hitting targets. You could also develop a trivia quiz game along the lines of the questions asked in the earlier step.
1230535	Ferris Wheel	EXPLANATION	Practice cartwheels. Cartwheels are your own personal Ferris wheel that you can practice in your backyard. If you're no good at them, you don't know what you're missing out on, so here's a good excuse to learn. If it's still too cold and snowed in where you are, visit a local gym and use their soft mats for landing; ask for an instructor to give you help and advice.
1230535	Ferris Wheel	EXPLANATION	Use Ferris Wheel Day as an excuse to get out of Valentine's Day. For the singles, the cynics, and the "enough already with the Valentines", here is your perfect alternative excuse. Tell everyone: "Sorry, I'm too busy celebrating Ferris Wheel Day to do that Valentine's stuff."
1230535	Ferris Wheel	EXPLANATION	Start a Ferris wheel collection. If you're the type who loves to collect things, what a neat idea for a collection. Find old and new postcards featuring Ferris wheels, tourist paraphernalia associated with Ferris wheels, cards, paper, models, etc., all associated with Ferris wheels.
1230535	Ferris Wheel	EXPLANATION	Plan a trip to some of the most well known Ferris wheels in the world. Here's a great excuse for a vacation with a theme. Some of the places to consider visiting include:
1230535	Ferris Wheel	EXPLANATION	How many times can you ride the Ferris wheel before you're either tired of it, feeling woozy, or broke?
1230535	Ferris Wheel	EXPLANATION	Take photos from the top of Ferris wheel. Share them on Twitter and Facebook – while you're up there!
1230535	Ferris Wheel	EXPLANATION	While on the Ferris wheel, give your love a foot massage.
1230535	Ferris Wheel	EXPLANATION	Find out how long it took the original Ferris wheel to make two revolutions.
1230535	Ferris Wheel	EXPLANATION	What was the cost of the ride on the original Ferris wheel?
1230535	Ferris Wheel	EXPLANATION	How many cars did the original Ferris wheel have?
1230535	Largest Ferris Wheel	EXPLANATION	What is the largest Ferris wheel in the world today?
1230535	Ferris Wheel	EXPLANATION	What is the largest Ferris wheel in the world today?
1230535	Ferris Wheel	EXPLANATION	Another game idea might be to use the Wikipedia list of the world's tallest Ferris wheels to create a game in which players have to put the Ferris wheels in order of tall to tallest. The first team to get it right wins. You might want to cull the list to say, 10 good ones, and include images.
1230535	Ferris Wheel	EXPLANATION	Why not create a blog featuring your finds and sharing them with other Ferris wheel enthusiasts.
1230535	Ferris Wheel	EXPLANATION	Vienna: The Giant Ferris Wheel (Wiener Riesenrad) at the Prater (erected in 1897)
1230535	Ferris Wheel	EXPLANATION	Osaka: Tempozan Ferris Wheel
409433	Duel Arena	EXPLANATION	Find the Duel Arena. This is located just north-east of Al Kharid, and east of the Al Kharid mine. The Mage Training Area is just north of the Duel Arena.
409433	Duel Arena	EXPLANATION	Talk to Estocada, located near the entrance. He will give you a duellist's cap, which will track your Duel Arena wins and losses. It upgrades after you've gotten a lot of kills, so it's handy to have around. You do not have to wear it for it to track your kills.
409433	Duel Arena	EXPLANATION	Keep challenging and fighting. The point of the duel arena is to engage in combat with other players, so you might as well enjoy it.
640938	change your cursor	SUMMARY	Change Your Cursor
1327057	change an email address	SUMMARY	Change an Email Address
1327057	change an email address	EXPLANATION	There are many reasons for changing your email address, which is why most people have more than one email account. It can be difficult to properly make the switch, especially if you are getting rid of an address you have used for years. Use these tips to find out how to change an email address efficiently.
1327057	email addresses	EXPLANATION	Transfer your address book to your new account. Otherwise, you will have to start collecting friends' email addresses all over again.
1327057	email addresses	EXPLANATION	Find out if your Internet service provider offers free email addresses for customers. This is often part of a package, so you already pay for it with your Internet access. However, if you ever change Internet service providers, you will have to get yet another new email address, so make sure you are happy with your current access.
880362	change the world	SUMMARY	Change the World
880362	change the world	EXPLANATION	Each and every single one of us have not only the desire, but the power to change the world. Maybe you don't have very much time or money. Or maybe you don't know what you want to change. This article will tell you a little bit about getting started.
880362	Ways to Change the World	EXPLANATION	Start small. Little things like voting for candidates you think will help out your cause the most, signing petitions, or visiting sites like TheHungerSite.com and FreeRice.com are excellent ways to change the world in the tiniest way and only take a few minutes, if not seconds and are free.
164692	chew tobacco	SUMMARY	Chew Tobacco
239379	chinese jump rope	SUMMARY	Chinese Jump Rope
239379	chinese jump rope	EXPLANATION	Chinese jump rope is a challenging variation on jump rope.  You'll need three people to play.  Instead of having loose ends, the rope is a loop.
25644	boat lettering decals	EXPLANATION	You can purchase individual letters from an office supply store.  You will have to hand lay your own letters and there will be few choices to spice up the style or color of your boat name lettering.  A better choice would be to order your boat lettering decals online or at a local vinyl fabricator.
25644	Boat Lettering Decals	EXPLANATION	You can purchase individual letters from an office supply store.  You will have to hand lay your own letters and there will be few choices to spice up the style or color of your boat name lettering.  A better choice would be to order your boat lettering decals online or at a local vinyl fabricator.
25644	boat lettering decals	EXPLANATION	You can add a remarkable level of night safety if you order your boat lettering in reflective boat lettering decals. There are a number of companies that sell custom reflective boat lettering decals.   There are even places online whereby you can design your boat lettering online and see the results before ordering.
25644	boat lettering online	EXPLANATION	You can add a remarkable level of night safety if you order your boat lettering in reflective boat lettering decals. There are a number of companies that sell custom reflective boat lettering decals.   There are even places online whereby you can design your boat lettering online and see the results before ordering.
25644	Boat Lettering Decals	EXPLANATION	You can add a remarkable level of night safety if you order your boat lettering in reflective boat lettering decals. There are a number of companies that sell custom reflective boat lettering decals.   There are even places online whereby you can design your boat lettering online and see the results before ordering.
25644	boat lettering decals	EXPLANATION	Installation of a custom made boat lettering decal can be a tricky event.  Several of the manufacturers recommend a wet method of boat lettering installation.  One vendor, Streetglo Reflective Decals has an online video showing the wet method of installation ( http://www.streetglo.net/boat-lettering.html ). Click on the camcorder to see the actual video showing the wet procedure to install boat lettering decals.  There is also a link at Streetglo to an online boat lettering decal design tool that lets you design and save your boat lettering decal project.  This nifty utility will save your boat lettering design and display it on the transom of a typical boat.
25644	Boat Lettering Decals	EXPLANATION	Installation of a custom made boat lettering decal can be a tricky event.  Several of the manufacturers recommend a wet method of boat lettering installation.  One vendor, Streetglo Reflective Decals has an online video showing the wet method of installation ( http://www.streetglo.net/boat-lettering.html ). Click on the camcorder to see the actual video showing the wet procedure to install boat lettering decals.  There is also a link at Streetglo to an online boat lettering decal design tool that lets you design and save your boat lettering decal project.  This nifty utility will save your boat lettering design and display it on the transom of a typical boat.
25644	boat lettering design	EXPLANATION	Installation of a custom made boat lettering decal can be a tricky event.  Several of the manufacturers recommend a wet method of boat lettering installation.  One vendor, Streetglo Reflective Decals has an online video showing the wet method of installation ( http://www.streetglo.net/boat-lettering.html ). Click on the camcorder to see the actual video showing the wet procedure to install boat lettering decals.  There is also a link at Streetglo to an online boat lettering decal design tool that lets you design and save your boat lettering decal project.  This nifty utility will save your boat lettering design and display it on the transom of a typical boat.
1999671	buy wedding rings	EXPLANATION	Decide on matching or separate style. It is not absolutely necessary to buy wedding rings coordinate. For example, if the groom is concerned with a ring appearing too effeminate he can get a different style from the bride.
2143042	clean chrome wheels	SUMMARY	Clean Chrome Wheels
1008097	clean hardwood floors	SUMMARY	Clean Hardwood Floors
686659	clean sheets	SUMMARY	Clean Sheets
686659	clean sheets	EXPLANATION	Cleaning sheets should be done separately from other clothes in order to avoid attracting fluff, snags, etc. and to provide ample room for sheets to be properly cleaned. Everyone knows how it feels to sleep in clean sheets. Not only do they smell good but having them wonderfully clean also helps you sleep better.
596793	clear eyes	SUMMARY	Clear Eyes
3964524	club crawl	SUMMARY	Club Crawl
3964524	club crawl	EXPLANATION	A night out on the town shouldn’t be a hassle, but between desperately trying to flag down a cab and waiting in lines that seem to last forever, it can feel like a real nightmare. Club crawling puts an end to the downside of clubbing and adds some unexpected bonuses, too!
7829	collect coins	SUMMARY	Collect Coins
7829	collect foreign coins	EXPLANATION	You might like to collect foreign coins or your home country's currency.
1076997	collect unemployment	SUMMARY	Collect Unemployment
1076997	collect unemployment	EXPLANATION	Losing your job can be both emotionally  information about how to qualify for and collect unemployment benefits.
1076997	File for Unemployment	EXPLANATION	Continue to file for unemployment weekly or biweekly, depending on your state's rules, until you secure a job or your unemployment benefit runs out. The subsequent application will be much shorter than the initial one. It will essentially ask if you procured work, and if so, how much money you made.
1066834	color hair	SUMMARY	Color Hair
1656900	color pictures	SUMMARY	Color Pictures
1656900	Color	EXPLANATION	Gather materials. Crayons and markers are the most common drawing utensil, but colored pencils will also work in a pinch. A normal piece of paper will work well.
1656900	Color	EXPLANATION	Start Coloring. Start from the center, slowly working your way out to the edges, and fill the empty places in. Don't forget to use many different colors. It will make the drawing infinitely more interesting.
1291428	compare auto insurance	SUMMARY	Compare Auto Insurance
1291428	compare auto insurance	EXPLANATION	Beginning drivers or others who are relatively inexperienced with car insurance need to know how to compare auto insurance companies and insurance policies to get the best coverage at the best rates. Getting car insurance is not like getting some other simpler kinds of goods or services. Choosing the best policies and insurance companies can be difficult. A variety of fundamental steps in comparing insurance policies will help those who need to really determine which options are best for their auto insurance needs.
1291428	The General Car Insurance	EXPLANATION	Compare baseline costs. This will be a starting point for most insurance shoppers, but the search doesn't end here. The companies that offer the lowest cost car insurance estimates may not be the cheapest companies. Use the general car insurance price quote as a starting point for going deeper into the policies offered by a specific car insurance company.
1291428	The General	EXPLANATION	Compare baseline costs. This will be a starting point for most insurance shoppers, but the search doesn't end here. The companies that offer the lowest cost car insurance estimates may not be the cheapest companies. Use the general car insurance price quote as a starting point for going deeper into the policies offered by a specific car insurance company.
4234393	compare car insurance	SUMMARY	Compare Car Insurance
1085483	compare colleges	SUMMARY	Compare Colleges
1085483	compare colleges	EXPLANATION	Choosing the right college can be difficult, whether it's for yourself or a loved one. All the information can be overwhelming, especially when accompanied by the college representative's sales pitch. Determining a few key factors will help you figure out how to compare colleges and choose the best college for your needs.
972220	compare computers	SUMMARY	Compare Computers
703236	consolidate debt	SUMMARY	Consolidate Debt
39224	consolidate loans	SUMMARY	Consolidate Loans
39224	Personal Loans	EXPLANATION	Get the right loan for you. Debt consolidation loans can be secured (backed up by collateral) or unsecured (also often called "personal loans"):
39224	debt consolidation loans	EXPLANATION	Get the right loan for you. Debt consolidation loans can be secured (backed up by collateral) or unsecured (also often called "personal loans"):
39224	Personal Loans	EXPLANATION	Shop around. Get quotes from several different lenders, and compare the terms and interest rates carefully. Your own bank or credit union is often your best bet, particularly for personal loans, but it's a good idea to shop around.
390957	convert dvds to ipod format	SUMMARY	Convert DVDs to iPod Format
390957	convert dvds to ipod format	EXPLANATION	Ever wanted to watch movies on your iPod? Well, sure you can purchase them from iTunes, but that costs money. Here is how you can convert DVDs to iPod format... free!
3530104	convert degrees to radians	SUMMARY	Convert Degrees to Radians
1384749	convert money	SUMMARY	Convert Money
696532	convert ounces to grams	SUMMARY	Convert Ounces to Grams
1626710	convert roman numerals	SUMMARY	Convert Roman Numerals
3511709	convert yards to feet	SUMMARY	Convert Yards to Feet
1324398	cook ahead	SUMMARY	Cook Ahead
1324398	cook ahead	EXPLANATION	Save time and money by cooking meals ahead of time and freezing or refrigerating them for future use. Make a large quantity of one dish and portion it out in storage containers for later meals. It's important to know how to cook ahead to ensure food safety and to make every meal taste great.
1368936	cook cabbage	SUMMARY	Cook Cabbage
1368936	cook cabbage	EXPLANATION	Cabbage tends to be an underestimated and underused vegetable. Rich in nutrients and low in calories, cabbage is an ideal way to add a new flavor and twist to your mealtime. While it's true that the odor can be a challenge, knowing how to cook cabbage properly can virtually eliminate the sometimes unpleasant odor and give your dinner a surprise kick that may please even the worst critic.
1368766	Wild Turkey Recipes	EXPLANATION	Slice off the outer layer of muscle on the turkey breast prior to cooking it. This will help the meat to stay tender. You can either fry or bake your wild turkey. There are a variety of wild turkey recipes available.
81289	cos play	SUMMARY	Cosplay
81289	cos play	EXPLANATION	Cosplaying is hard, but well worth the effort when hanging out in your awesome outfit on the street or at a convention. Most people think cosplaying is just for acting like an anime or manga character at anime conventions, but the truth is, you can pick the perfect anime cosplay!
81289	Cospl	EXPLANATION	First, decide who you want to cosplay. Do you just want a costume to wear around town, for fun, or do you want to wear it to an Anime Convention or other big event? If it's your first time cosplaying you may want to choose a character with a simpler outfit. However, if you do not mind strange stares and/or possible harassment, then feel free to go all out. For the latter, any costume will work, although unique costumes are more likely to stand out.
81289	Cospl	EXPLANATION	If you have decided a character/person to cosplay and choose to make the costume yourself; it's a good start to make a list of what you have to make, how you shall make it and what you need to buy in order to make it. For example, if your character is wearing a jacket and pants; what color are they? Which kind of fabric should you use? Are the clothes baggy or tight?
81289	Cospl	EXPLANATION	Be confident cosplaying. If you want, you could practice poses the character does a lot. You could also study the way the character walk and/or move, and try to imitate it. It's completely optional.
81289	Cospl	EXPLANATION	Have fun with it!  If you don't have fun, you're not cosplaying the right way!
1090555	count money	SUMMARY	Count Money
5501441	crappie fish	SUMMARY	Crappie Fish
5501441	Bluegill	EXPLANATION	Get Squirmin' Squirt jigs in a color that looks like local bait fish. Shad, minnows, small bluegills, etc.
4266059	Infographics	EXPLANATION	Open the PSD file of the infographics. Choose the areas that you want to move. Out of patience and dedication, cut, rotate, move the images according to simple movement you want to have. You need to ensure that every movement that you modify, you will save the picture as .jpg.
1274155	create your own cursor	SUMMARY	Create Your Own Cursor
791224	create a birthday invitation	SUMMARY	Create a Birthday Invitation
407472	create a character	SUMMARY	Create a Character
550068	create a code	SUMMARY	Create a Code
550068	create a code	EXPLANATION	Want to create a code so you can stump all your friends with it.  Well  you can create a code by following these simple steps.
1390974	create a homepage	SUMMARY	Create a Home Page
1390974	create a homepage	EXPLANATION	A well-designed home page can be the cornerstone of a successful website. If your home page is difficult to navigate, your visitors may not expend the energy to continue navigating through your website. Put your best Online foot forward by following some common steps when you create a home page.
615482	create a magazine	SUMMARY	Create a Magazine
664466	create a music video	SUMMARY	Create a Music Video
664466	create a music video	EXPLANATION	Music videos can often complete songs. If you have ever written your own song, or like one song a lot a great idea is to create a music video to go along with it.
116596	create a super hero	SUMMARY	Create a Super Hero
116596	create a super hero	EXPLANATION	Have you ever wanted to create the next Spider-Man, Superman, or Batman? To create a superhero, follow these guidelines.
403375	create a word	SUMMARY	Create a Word
403375	create a word	EXPLANATION	Have you ever thought that instead of saying something simple like pencil, people said a word you made up like "kronvotioton" or "blipenburg". Here is the guide on how to create a word and have eventually catch on.
206871	crip walk	SUMMARY	Crip Walk
206871	crip walk	EXPLANATION	If you want to impress your friends with the old West Coast dance move known as the crip walk (or c-walk), you've come to the right place! Just see Step 1 below to get started.
404055	crochet curtains	SUMMARY	Crochet Curtains
8093	cross train	SUMMARY	Cross Train
8093	cross train	EXPLANATION	Cross training is the concept of including many, and more importantly, a variety of activities in your workout. The added variety works different systems and/or sections and therefore provides a balanced workout. It also keeps you from getting bored and increases the chances of sticking to your program.
300726	cross over	SUMMARY	Crossover
300726	cross over	EXPLANATION	A crossover is one of the more basic freestyle soccer tricks. It does in fact require practice as all freestyle tricks require. This trick should not be confused with the ground trick.
4177160	cure constipation	SUMMARY	Cure Constipation
4177160	cure constipation	EXPLANATION	You may have a problem with occasional constipation, and usually an over the counter medication can help, but to actually cure constipation will require changes in your diet and lifestyle.
1123205	cure dry hair	SUMMARY	Cure Dry Hair
1346871	cure indigestion	SUMMARY	Cure Indigestion
1346871	cure indigestion	EXPLANATION	Indigestion is an uncomfortable feeling in the chest caused by excess acid in the stomach. Quite often, indigestion is also known as heartburn and dyspepsia, it is caused by excessive eating or eating spicy food. As a result, indigestion makes functioning and sleeping almost impossible because of the increasing burning sensation. If you are looking to cure indigestion, then try one of the following suggestions.
1346871	Indigestion Home Cures	EXPLANATION	Opt for home remedies to help ease the discomfort of indigestion. You should check with your doctor first before trying these or any other indigestion home cures.
1346871	cure heartburn	EXPLANATION	Create a 4-seed Asian mix to chew on that will help cure heartburn caused by extra gas. Combine a blend of anise, dill, fennel, and caraway seeds in equal 1 tsp. portions. Blend the mix before slowly chewing about 1/2 tsp. at a time.
728440	customize your shirts	SUMMARY	Customize Your Shirts
617562	dance with the stars	SUMMARY	Dance With the Stars
1591407	date a dentist	SUMMARY	Date a Dentist
82354	date a stripper	SUMMARY	Date a Stripper
2735918	decorate easter baskets	SUMMARY	Decorate Easter Baskets
1128280	decorate a livingroom	SUMMARY	Decorate a Living Room
1128280	Couches	EXPLANATION	Coffee table. This will serve as the centerpiece of the room, and can be used for magazines, books, television remotes, etc. The couches should be placed around the coffee table.
1128280	Couches	EXPLANATION	Television or fireplace. These serve as points of reference to determine what direction to point your furniture in. If you don't have either of these items, then face your couches and chairs toward one another with a coffee table in the middle.
741480	decorate a room	SUMMARY	Decorate a Room
2042656	Archdemons	EXPLANATION	Position Leliana at the Archdemon's side but not as close as the warrior / rogue PC or Sten and take advantage of her archery skills.
5353	define love	SUMMARY	Define Love
926917	delete an aol screen name	SUMMARY	Delete an AOL Screen Name
926917	delete an aol screen name	EXPLANATION	If you want to delete an AOL screen name, it is possible to do so provided that it is one of the seven screen names linked to your AOL account. You cannot delete or change your primary master screen name, however (your primary master screen name is the first screen name created when you become an AOL member). This article walks you through how to remove one of the linked screen names.
31639	deliver a baby	SUMMARY	Deliver a Baby
31639	deliver a baby	EXPLANATION	Whether you're an expectant father or an unsuspecting cabbie, the time may come when you are called upon to help deliver a baby with no professional help in sight. Don't worry — people have to do this all the time. Most of what you need to do is help the mother relax and let her body do the work. That being said, the following instructions will help ensure that everything goes smoothly until help arrives.
151090	design clothes	SUMMARY	Design Clothes
592368	design posters	SUMMARY	Design Posters
592368	poster design	EXPLANATION	Incorporate professional printing aspects. Full bleed, four color printing, image resolution, and format are a few necessary items for printing a professional poster. Full bleed printing means that your image design extends beyond the desired size of the poster. Four color printing is what professional printers use to create high quality colors, so make sure to find a four color (full color) printing company for colors with the most depth . All of your images need to be at 300 dpi or higher before you incorporate them into your poster design to avoid a blurry or pixelated effect. Finally, format considerations include choosing the right size for the locations in which you plan to hang your posters, the right paper type for weather-proofing or easier transportation, and a glossy coating for making your images more vivid.
498012	design shirts	SUMMARY	Design Shirts
790014	design your bedroom	SUMMARY	Design Your Bedroom
790014	design your bedroom	EXPLANATION	Are you looking for a way to design your bedroom? This will help.
57513	design your own engagement ring	SUMMARY	Design Your Own Engagement Ring
57513	engagement rings	EXPLANATION	Consider the type of metal to be used for the ring. Most engagement rings are made in either Gold or Platinum. The most popular choices are 18K or 14K gold either in yellow gold or white gold. Platinum is significantly more expensive than gold but is becoming more popular. Sometimes titanium is chosen as it is extremely durable but it cannot be formed into intricate patterns and designs.
1188926	design your own tattoo	SUMMARY	Design Your Own Tattoo
1188926	design your own tattoo	EXPLANATION	Even though you may not be able to draw, you can easily design your own tattoo. If you know what you like, it will be very easy.
834709	design a car	SUMMARY	Design a Car
1370386	design a family tree	SUMMARY	Design a Family Tree
1375942	design a living room	SUMMARY	Design a Living Room
1375942	design a living room	EXPLANATION	There are many aspects to consider when learning how to design a living room. Functional elements include the comfort of the space, furniture layout, traffic patterns and having the right spaces and furniture for entertaining and activities. The decorative aspect brings it all together to create a room that is visually appealing. Read on to learn more about design and decorating ideas for your living room.
424168	design a patio	SUMMARY	Design a Patio
1014833	design a web site	SUMMARY	Design a Web Site
1014833	design a web site	EXPLANATION	You have heard about the millions of dollars made just by owning a website, and now it's your turn. Or you need a website for your business, to increase your sales. Or you just need to brag among your friends that you designed one. Is it the time for you to design a website? This is what you need to know.
65062	destroy sensitive documents	SUMMARY	Destroy Sensitive Documents
132757	disguise your voice	SUMMARY	Disguise Your Voice
929669	free press release distribution services	EXPLANATION	Take care. The first thing one should taken care when creating a press announcement - especially if the plan is to circulate it through free press release distribution services is -- the release should tell the public something like service launches, business updates or any thing people should know and announced about.
929669	eReleases	EXPLANATION	Take care. The first thing one should taken care when creating a press announcement - especially if the plan is to circulate it through free press release distribution services is -- the release should tell the public something like service launches, business updates or any thing people should know and announced about.
1747504	Insincere People	EXPLANATION	Get on with your life. Your other friends are still there and you're a strong person for putting aside this energy-sapping insincere former friend. Don't dwell on it; the sooner that you learn to distance yourself from insincere people while remaining civil, the sooner you'll be better prepared for dealing with such people in all walks of life. View this crazy experience as a lesson learned.
2478240	divorce in alabama	SUMMARY	Divorce in Alabama
2479510	divorce in arizona	SUMMARY	Divorce in Arizona
1160300	divorce in california	SUMMARY	Divorce in California
1160300	divorce in california	EXPLANATION	If you find yourself facing the prospect of divorce in California, educate yourself about the law as it pertains to your situation. You should understand the different categories of divorce, division of property, alimony and child support issues.
2483087	divorce in delaware	SUMMARY	Divorce in Delaware
2483087	divorce in delaware	EXPLANATION	Instructions on how to file for divorce in Delaware. This is a do it yourself guide on filing for divorce in Delaware on your own and without an attorney.
2477881	divorce in florida	SUMMARY	Divorce in Florida
2485291	divorce in kansas	SUMMARY	Divorce in Kansas
2485667	divorce in maryland	SUMMARY	Divorce in Maryland
2485667	divorce in maryland	EXPLANATION	How to File For Divorce in Maryland Without an Attorney. If you have Children or no Minor Children, you can follow this simple guide with the divorce requirements and laws for the State of Maryland.
284580	do it yourself	SUMMARY	Do It Yourself
284580	do it yourself	EXPLANATION	Sure, you could buy something ready-made.  You could hire somebody.  You could do without.  If you want to learn something, have some fun, get something done, and quite possibly save some money, you could do it yourself.  You'll need a bit of know-how, a bit of courage, and perhaps a bit of practice, but you can do it.
284580	home repair	EXPLANATION	Decide what you want to do.  Do you want to try simple home repair or a major remodeling project?  Do you want to cook your own dinner, sew your own clothes, or put yourself through school? Do you want to make a hobby of this activity, or simply get something done?
732874	do more push up's	SUMMARY	Do More Pushups
5328610	do your own pest control	SUMMARY	Do Your Own Pest Control
74736	do the hustle	SUMMARY	Do the Hustle
74736	do the hustle	EXPLANATION	The hustle is a fast-paced partner dance, related to swing, and commonly danced to disco and modern pop.  This is not the line dance for the song "Do the Hustle."
3942922	do the impossible	SUMMARY	Do the Impossible
173973	do the right thing	SUMMARY	Do the Right Thing
632964	dog whisper	SUMMARY	Dog Whisper
632964	dog whisper	EXPLANATION	Training your dog in the method of a dog whisperer requires a good understanding of dogs and a connection with the dog. Patience, determination, and kindness will be of great assistance in dog whispering successfully.
837648	donate blood	SUMMARY	Donate Blood
837648	Red Cross	EXPLANATION	Red Cross
1795033	donate food	SUMMARY	Donate Food
1795033	donate food	EXPLANATION	There are many organizations that operate food banks locally, nationally and internationally. With larger numbers of the world's population falling into poverty and dealing with hunger, governments, churches and charitable organizations are struggling to meet the need of people who do not have enough food. Donate food by determining where the need is greatest, and giving all the food you can to people and organizations who help feed the hungry.
1185449	donate toys	SUMMARY	Donate Toys
710338	double click	SUMMARY	Double Click
710338	double click	EXPLANATION	If you ever wonder how to double click a mouse then you got your answer right here!!!!
2330787	download microsoft access	SUMMARY	Download Microsoft Access
2330787	microsoft access	EXPLANATION	Search for "Microsoft Access" in Google.
2330787	microsoft access	EXPLANATION	Click on a link for a free Microsoft Access trial for the most recent version of the software.
2330787	microsoft access	EXPLANATION	Click "Try 1 Month Free" to download Office Professional on a trial basis. This contains Microsoft Access.
1326238	download pc games	SUMMARY	Download PC Games
1326238	pc games	EXPLANATION	There are services that sell PC games for download with their own installation software.
300399	download ringtones	SUMMARY	Download Ringtones
300399	download ringtones	EXPLANATION	Details on sites that let you download ringtones to your phone.  Some sites even give you 15 ringtones at no charge.
1696326	download world of warcraft	SUMMARY	Download World of Warcraft
1048912	down load yahoo messenger	SUMMARY	Download Yahoo Messenger
1048912	yahoo messenger	EXPLANATION	When Downloaded, Run the Setup and Install Yahoo Messenger!
1129868	download i-tunes	SUMMARY	Download iTunes
1129868	download i-tunes	EXPLANATION	Downloading iTunes is a great way to gain access to the latest songs, movies, and TV shows. Whether you have a Mac or a PC, you can download iTunes in just a few minutes. If you want to know how to quickly download iTunes, just follow these easy steps.
2073681	Amazing World of Gumball	EXPLANATION	Erase any extra lines and go over the drawing with a black felt pen to make it stand out. Congratulations! You have finished drawing Carrie the ghost from The Amazing World Of Gumball.
2073681	The Amazing World of Gumball	EXPLANATION	Erase any extra lines and go over the drawing with a black felt pen to make it stand out. Congratulations! You have finished drawing Carrie the ghost from The Amazing World Of Gumball.
1433821	draw a car	SUMMARY	Draw a Car
1433821	draw a car	EXPLANATION	Whether it's the clean curves of a 'Vette or the rugged muscles of a truck, about the only thing cooler than drawing a car is actually driving one. Okay, there are lots of cool things other than drawing a car. But learning how to draw a car is a nifty skill for any serious artist or car enthusiast.
723647	draw a donkey	SUMMARY	Draw a Donkey
66910	draw a sea turtle	SUMMARY	Draw a Sea Turtle
66910	draw a sea turtle	EXPLANATION	Do you want to draw an underwater reptile? Here's your chance to learn how to draw a sea turtle.
1084355	dress like paris hilton	SUMMARY	Dress Like Paris Hilton
1552048	dress up	SUMMARY	Dress Up
1552048	dress up	EXPLANATION	If you are going for a party, shopping, date or to beach, then this article will help you how to dress up.
1854470	drive cross country	SUMMARY	Drive Cross Country
1854470	drive cross country	EXPLANATION	You've decided to drive cross country, whether in a rental vehicle or your own. Here are some things to know about the actual drive.
