3841854	EXPLANATION	Think of a question.	One of the favorite games for parties with the Magic 8 Ball is a derived form of “Truth or Dare”.	false
3841854	EXPLANATION	Think of a question.	With the industry in turmoil and the government watching, the Magic 8-Ball was phased out for good.	false
3841854	EXPLANATION	Think of a question.	The traditional form of the game is that one person asks you to choose between the two options and then proposes a question or a task for you.	true
3841854	EXPLANATION	Think of a question.	With the Magic 8-Ball gone and management forced to think for themselves the industry was crippled and incapable of sustaining themselves, it was during these desperate years that new high tech management tools were tested in the hopes that one would emerge as a replacement to the now retired Magic 8-Ball.	true
3841854	EXPLANATION	Think of a question.	On the market are many types, so you will have the possibility to purchase something very nice.	false
3841854	EXPLANATION	Think of a question.	Your child or the child you will offer it to, will be very curious about it and will soon use it, starting to ask himself a lot of questions and discover a lot of things about this world and also about people.	true
3841854	EXPLANATION	Think of a question.	The variant of the game with the Magic 8 Ball can be constructed in the form of letting the ball decide whether the person is lying or not on the answer or whether or not the person has to fulfill a crazy task.	false
3841854	EXPLANATION	Think of a question.	.	false
3841854	EXPLANATION	Think of a question.	.	false
3841854	EXPLANATION	Think of a question.	When you and your friends want to do something special to have fun and relax, this toy is ideal for this purpose.	false
3841854	EXPLANATION	Think of a question.	Each of you can ask a question, shake the ball and then wait for an answer.	true
3841854	EXPLANATION	Think of a question.	.	false
3841854	EXPLANATION	If you are using the online version just click on the "ask button.	Just throw it and interpret the number depending on the type of answer associated with it.	false
3841854	EXPLANATION	If you are using the online version just click on the "ask button.	If you plan on using Magic 8 Ball online tools, you will just have to enter the question and click on ask.	true
3841854	EXPLANATION	If you are using the online version just click on the "ask button.	On this page you can also find such a tool.	false
1731294	SUMMARY	Live It Up	Jennifer Lopez - Live It Up ft. Pitbull.	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up, go, ohhh.	true
1731294	SUMMARY	Live It Up	And we ain't stopping till we done, live it up.	true
1731294	SUMMARY	Live It Up	So live it up, live it up, go go go go go go.	true
1731294	SUMMARY	Live It Up	Live It Up (feat.	true
1731294	SUMMARY	Live It Up	The chorus contains inspirational lyrics about "doing anything we want" and "living it up" over a "thumping" electro - dance beat.	true
1731294	SUMMARY	Live It Up	[69] Amelia Proud of the Daily Mail described the "Live It Up" dance routine as "scantily-clad" as well as "energetic" and "entertaining", stating that she "really threw her all" into the performance.	true
1731294	SUMMARY	Live It Up	"Live It Up" is an uptempo dance-pop and Europop [2] [18] song with a duration of four minutes and three seconds (4:03).	true
1731294	SUMMARY	Live It Up	Official video for Jennifer Lopez - "Live It Up" (feat.	true
1731294	SUMMARY	Live It Up	Buy 'Live It Up" on iTunes: http://smarturl.it/JLOLIT?IQid=vevo.o.	true
1731294	SUMMARY	Live It Up	Music video by Jennifer Lopez performing Live It Up.	true
1731294	SUMMARY	Live It Up	"Live It Up" opens with Pitbull's bilingual verse, which contains lyrics such as " Jenny from the Block , let's rock" and "She's screaming YOLO ", as well as "We don't believe in defeat, what's why we're back for a threepeat", which references the duo collaborating once again.	true
1731294	SUMMARY	Live It Up	A pre-chorus occurs before a "shouty" euphoric -themed chorus, where Lopez sings about living it up, and "doing anything we want" as well not "stopping 'till we're done".	true
1731294	SUMMARY	Live It Up	Jennifer Lopez - Live It Up ft. Pitbull.	true
1731294	SUMMARY	Live It Up	They carry their protest through the decade of greed, and the first two songs: Live it Up and If Anybody Had a Heart are both worthy of their prior panthenon of art.	true
1731294	SUMMARY	Live It Up	[22] According to Amy Sciarretto of PopCrush, "Live It Up" is a "full-on club banger" that would "fit quite nicely" on a David Guetta album.	true
1731294	SUMMARY	Live It Up	Sam Lansky of Idolator called "Live It Up" an "obvious summer smash", which is "as thrilling as highly derivative dance-pop gets".	true
1731294	SUMMARY	Live It Up	With heartfelt dedication to motivation, "Live it Up!"	true
1731294	SUMMARY	Live It Up	[14] Jason Lipshutz of Billboard called the song a "dance-ready summer anthem", writing that Lopez "seems to be having a blast" in the song, "tossing out inspirational phrases about doing anything we want, living it up, not stopping, and going".	true
1731294	SUMMARY	Live It Up	Official video for Jennifer Lopez - "Live It Up" (feat.	true
1731294	SUMMARY	Live It Up	Buy 'Live It Up" on iTunes: http://smarturl.it/JLOLIT?IQid=vevo.o.	true
1731294	SUMMARY	Live It Up	[23] She concluded that in September 2013, "Live It Up" will be "one of those songs that defines the three months that came before it".	true
1731294	SUMMARY	Live It Up	Music video by Jennifer Lopez performing Live It Up.	true
1731294	SUMMARY	Live It Up	Jennifer Lopez - Live It Up lyrics.	true
1731294	SUMMARY	Live It Up	live it up - Idioms by The Free Dictionary.	true
1731294	SUMMARY	Live It Up	Produced by RedOne, and featuring rapper Pitbull, "Live It Up" is an uptempo dance song that calls for people to forget about their problems, and just go celebrate, and live life to the fullest right now.	true
1731294	SUMMARY	Live It Up	Keeping the same formula of 'On The Floor' and 'Dance Again', "Live It Up" has all the ingredients (catchy lyrics, energertic rap verse, infectious beat, and killer break-downs) to become a bonafide smash hit.	true
1731294	SUMMARY	Live It Up	live it up.	true
1731294	SUMMARY	Live It Up	At the party, John was really living it up.	true
1731294	SUMMARY	Live It Up	Live it up!	true
1731294	SUMMARY	Live It Up	"Live It Up" has experienced moderate success, but not to the extent of "On the Floor" or "Dance Again".	true
1731294	SUMMARY	Live It Up	live it up.	true
1731294	SUMMARY	Live It Up	[29] "Live It Up" also charted on the US Dance/Electronic Digital Songs chart at number eleven, [29] with first-week sales of 43,000 downloads, which also allowed it enter the Hot Digital Songs at number 43.	true
1731294	SUMMARY	Live It Up	For example, They came into some money and decided to live it up with a trip around the world.	true
1731294	SUMMARY	Live It Up	[31] "Live it Up" peaked at number 60 on the Hot 100.	true
1731294	SUMMARY	Live It Up	[32] Though performing unsuccessfully on the US Billboard Hot 100, "Live It Up" managed to top the US Billboard Hot Dance Club Songs chart, making it her tenth consecutive number one dance hit, as well as her fourteenth number one overall.	true
1731294	SUMMARY	Live It Up	"Live it Up!"	true
1731294	SUMMARY	Live It Up	live it up.	true
1731294	SUMMARY	Live It Up	"Live It Up" has been more successful in the international music market, having entered the top twenty in eleven countries.	true
1731294	SUMMARY	Live It Up	to enjoy yourself by doing things that involve spending a lot of money I decided to live it up for a while - at least until the money ran out.	true
1731294	SUMMARY	Live It Up	live it up.	true
1731294	SUMMARY	Live It Up	to enjoy yourself completely without worrying about anything They took a six-week holiday and lived it up in the Caribbean.	true
1731294	SUMMARY	Live It Up	[35] "Live It Up" entered the South Korean International Gaon Chart at number four, its highest debut.	true
1731294	SUMMARY	Live It Up	[40] In the United Kingdom, "Live It Up" made its entry at number 17 on the UK Singles Chart , [41] while also peaking at number three on the UK R&B Chart .	true
1731294	SUMMARY	Live It Up	Live It Up (Jennifer Lopez song).	true
1731294	SUMMARY	Live It Up	"Live It Up" is a song recorded by American entertainer Jennifer Lopez .	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up, go.	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up.	true
1731294	SUMMARY	Live It Up	"Live It Up" is a dance-pop and Europop song that features Lopez singing inspirational lyrics about living it up .	true
1731294	SUMMARY	Live It Up	"Live It Up" experienced moderate commercial success worldwide, entering the top-twenty in twelve countries including the United Kingdom, Canada and Australia.	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up, go, ohh.	true
1731294	SUMMARY	Live It Up	And we ain't stopping till we done, live it up.	true
1731294	SUMMARY	Live It Up	So live it up, live it up, go go go go go go.	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up, go.	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up.	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up, go, ohhh.	true
1731294	SUMMARY	Live It Up	And we ain't stopping till we done, live it up.	true
1731294	SUMMARY	Live It Up	So live it up, live it up, go go go go go go.	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up, go.	true
1731294	SUMMARY	Live It Up	"Live It Up", announced on April 24, 2013, was originally to serve as the lead single to Lopez's upcoming eighth studio album.	true
1731294	SUMMARY	Live It Up	Live it up, so live it up, live it up.	true
1731294	SUMMARY	Live It Up	[9] Ultimately, Lopez's eighth studio album A.K.A. (2014) was released the following year, but "Live it Up" was not included on its final track listing.	true
1731294	EXPLANATION	Have an adventure!	that's also the title of my first book to be out next year.	false
1731294	EXPLANATION	Have an adventure!	We have an amazing team of correspondents with unique expertise and it is our pleasure to bring positive messages of hope and inspiration to empower others!"	true
1731294	EXPLANATION	Have an adventure!	-Donna Drake.	false
1731294	EXPLANATION	Have an adventure!	Among the later albums there seems to be fairly equitably divided opinion either praising or criticizing.	false
1731294	EXPLANATION	Have an adventure!	Browsing amazon there's a lot of opinion to be seen - 'Looking Forward' has 146 customer reviews!	true
1731294	EXPLANATION	Have an adventure!	- but I'm dismayed to see that this album has attracted just 10 reviews, most of which are dismal.	false
1194030	SUMMARY	Make a Puzzle	Therefore, loading a saved list will not generate a puzzle identical to one made at a previous time, it will only keep you from having to re-enter lists.	true
1194030	SUMMARY	Make a Puzzle	Please see the "How to make a PDF" button on the generated puzzle page.	true
1194030	SUMMARY	Make a Puzzle	Make a puzzle now!	true
1194030	SUMMARY	Make a Puzzle	This means you CAN NOT make a "book of puzzles", but you CAN publish them as a 'chapter review', or in a church newsletter, etc.	true
1194030	SUMMARY	Make a Puzzle	Be advised: our generators make a new puzzle each time you generate them.	true
107603	SUMMARY	Find an Apartment	It’s always easier to find an apartment in the winter (as opposed to the summer or fall) but this is especially true in places that see snow dumps measured in feet—not inches.	true
107603	SUMMARY	Find an Apartment	Our large selection of listings and helpful tools will make it easy for you to find an affordable apartment quickly.	true
107603	SUMMARY	Find an Apartment	I've used it and the iPhone app in 3 apartment hunts since then, and it has found me a place quickly each time.	true
2477881	SUMMARY	Divorce in Florida	Here are the answers to some common questions about divorce in Florida.	true
2477881	SUMMARY	Divorce in Florida	In divorce laws in Florida, a court can order alimony if it is "well-founded."	true
2477881	SUMMARY	Divorce in Florida	What you need to know if you're divorcing in Florida.	true
2477881	SUMMARY	Divorce in Florida	You may take this course if you are a resident of Florida or if you are an out-of-state resident getting your divorce in Florida.	true
2477881	SUMMARY	Divorce in Florida	If you have decided to file for divorce in the state of Florida, this article provides an overview of what you will need to do.	true
2477881	SUMMARY	Divorce in Florida	The official term for divorce in Florida is “dissolution of marriage.	true
2477881	SUMMARY	Divorce in Florida	Florida is a no-fault state, which means you don’t need to allege that your spouse engaged in bad behavior (such as adultery) in order to obtain a divorce.	true
2477881	SUMMARY	Divorce in Florida	First, you want to make sure you are filing the right forms for your divorce, or “dissolution of marriage,” as it is called in Florida, in the correct circuit.	true
2477881	SUMMARY	Divorce in Florida	Divorce laws in Florida include child support guidelines that judges use to figure out the support needed for a child and how much each parent has to pay.	true
2477881	SUMMARY	Divorce in Florida	How long does a divorce take in Florida?	true
2477881	SUMMARY	Divorce in Florida	As its name suggests, a simplified dissolution of marriage (divorce) is supposed to be a quicker, easier way to get divorced in Florida.	true
2477881	SUMMARY	Divorce in Florida	If you are looking for an attorney to represent you in a divorce -or any other legal matter- The Florida Bar has developed another consumer pamphlet, “How To Find A Lawyer in Florida,” which may be helpful.	true
2477881	SUMMARY	Divorce in Florida	In order to receive a divorce in Florida, you only need to show that the marriage is irretrievably broken or that one of the spouses has been mentally incapacitated for three years.	true
2477881	SUMMARY	Divorce in Florida	at least one spouse has lived in Florida for the six months preceding the filing of the divorce.	true
2477881	SUMMARY	Divorce in Florida	The Florida Bar recommends you obtain the services of an attorney concerning legal questions which include discussions regarding your rights in a divorce, your children’s rights, your property rights, and your responsibilities resulting from the marriage.	true
2477881	SUMMARY	Divorce in Florida	How can I get a dissolution of marriage (divorce) in Florida.	true
2477881	SUMMARY	Divorce in Florida	There are two ways of getting a divorce, or dissolution, in Florida.	true
2477881	SUMMARY	Divorce in Florida	What is the first step towards getting divorced in Florida?	true
2477881	SUMMARY	Divorce in Florida	Florida divorce laws are put in place for both the Petitioner and the Respondent to receive a fair divorce.	true
2477881	SUMMARY	Divorce in Florida	There is nothing else that you need to prove to get a divorce in Florida.	true
2477881	SUMMARY	Divorce in Florida	Here's a checklist of the most common issues in a Florida divorce.	true
2477881	SUMMARY	Divorce in Florida	How long does a divorce take in Florida and does it matter who files first.	true
2477881	SUMMARY	Divorce in Florida	Below are a list of links and resources if you are considering filing for divorce in Florida.	true
2477881	SUMMARY	Divorce in Florida	If you or your spouse has decided to file for divorce in Florida, at least one of you must be a resident of the state or a member of an armed force stationed in the state.	true
2477881	SUMMARY	Divorce in Florida	Then child support and timesharing/visitation issues will be decided pretty much the same as in a Florida divorce case.	true
2477881	SUMMARY	Divorce in Florida	(Ideally, the mediator should be a lawyer well-versed in divorce issues, or at least a Florida Supreme Court certified mediator) You often shouldn't go to mediation though until the discovery process (depositions and the exchange of financial documents) has provided you with a complete picture of your family finances (including your spouse's) and all aspects of, and the strengths and weaknesses of your case.	true
2477881	SUMMARY	Divorce in Florida	What is the first step towards getting divorced in Florida.	true
2477881	SUMMARY	Divorce in Florida	If divorce is your next step, see Filing for Divorce in Florida for an in depth how-to guide of the divorce filing process.	true
2477881	SUMMARY	Divorce in Florida	You need to put in the petition for divorce in Florida that you wish to be restored to your maiden name.	true
10215	EXPLANATION	Call 911.	A medical emergency, such as someone who is unconscious, gasping for air or not breathing, experiencing an allergic reaction, having chest pain, having uncontrollable bleeding, or any other symptoms that require immediate medical attention.	false
10215	EXPLANATION	Call 911.	Important: If youâre not sure whether the situation is a true emergency, officials recommend calling 911 and letting the call-taker determine whether you need emergency help.	true
10215	EXPLANATION	Call 911.	.	false
10215	EXPLANATION	Call 911.	When you call 911, be prepared to answer the call-takerâs questions, which may include:.	true
10215	EXPLANATION	Call 911.	The location of the emergency, including the street address.	false
10215	EXPLANATION	Call 911.	Making calls public[ edit ].	false
10215	EXPLANATION	Call 911.	News programs and such shows as Rescue 911 have broadcast actual calls to 9-1-1 centers.	true
10215	EXPLANATION	Call 911.	.	false
10215	EXPLANATION	Call 911.	Actual 9-1-1 Calls.	false
10215	EXPLANATION	Call 911.	Audio of actual emergency calls fielded by our 911 operators can be heard by clicking on the links below.	true
10215	EXPLANATION	Call 911.	.	false
10215	EXPLANATION	Call 911.	When to call 911.	true
10215	EXPLANATION	Call 911.	.	false
10215	EXPLANATION	Call 911.	When to Call 911.	true
10215	EXPLANATION	Call 911.	EMERGENCY ASSISTANCE IS NOT AVAILABLE THROUGH THIS WEB SITE.	false
10215	EXPLANATION	Call 911.	In an emergency, call 911 or your local emergency number immediately from any wired or wireless phone.	true
10215	EXPLANATION	Call 911.	.	false
10215	EXPLANATION	Pick up the receiver and dial 911.	.	false
10215	EXPLANATION	Pick up the receiver and dial 911.	In the earliest days of telephone technology, prior to the development of the rotary dial telephone , all telephone calls were operator -assisted.	false
10215	EXPLANATION	Pick up the receiver and dial 911.	WWMT in Michigan reported that Centerria Manning, who at the time of the 9-1-1 call was nine months pregnant, was suffering a seizure when her four-year-old daughter, Calise, picked up the phone and dialed for help.	true
10215	EXPLANATION	Pick up the receiver and dial 911.	To place a call, the caller was required to pick up the telephone receiver , sometimes turn a magneto crank, and wait for the telephone operator to answer.	true
10215	EXPLANATION	Pick up the receiver and dial 911.	.	false
10215	EXPLANATION	Pick up the receiver and dial 911.	The caller would then ask to be connected to the number they wished to call, and the operator would make the required connection manually, by means of a switchboard .	false
45423	SUMMARY	Snap Your Fingers	"Snap Your Fingers".	true
45423	SUMMARY	Snap Your Fingers	How To Snap Your Fingers.	true
45423	SUMMARY	Snap Your Fingers	"Snap Your Fingers" is a song written by Grady Martin and Alex Zanetis.	true
45423	SUMMARY	Snap Your Fingers	For the Martin Zanetis song, see Snap Your Fingers .	true
45423	SUMMARY	Snap Your Fingers	How To Snap Your Fingers.	true
45423	SUMMARY	Snap Your Fingers	Snap Your Fingers Lyrics.	true
45423	SUMMARY	Snap Your Fingers	"Snap Your Fingers" is track #6 on the album Cool Then, Cool Now.	true
45423	SUMMARY	Snap Your Fingers	"Snap Your Fingers" is track #6 on the album Cool Then, Cool Now.	true
45423	SUMMARY	Snap Your Fingers	Snap Your Fingers.	true
617562	SUMMARY	Dance With the Stars	A second DVD Dancing with the Stars: Latin Cardio Dance was released on September 13, 2008 featuring Maksim Chmerkovskiy and Cheryl Burke.	true
617562	SUMMARY	Dance With the Stars	A DVD titled Dancing With The Stars: Cardio Dance was released on April 3, 2007 featuring Kym Johnson , Maksim Chmerkovskiy and Ashly DelGrosso .	true
857131	SUMMARY	Travel in India	10 Tips For Women Traveling in India.	true
857131	SUMMARY	Travel in India	A passionate Indiaphile, she has traveled extensively in India on three trips and studies Hindi and Yoga in both Toronto and in India.	true
857131	SUMMARY	Travel in India	Operated jointly by Indian Railways and respective state tourism departments, luxury trains in India offer a wonderful way to experience the sights in India without having to worry about the hassles of travel and accommodation.	true
857131	SUMMARY	Travel in India	I’ve never been to India — and I’m also not a woman — but I feel this is an important subject to discuss.Today, please welcome Candace Rardon , who spent many months traveling around India by herself, to discuss safety and solo travel in India.	true
857131	SUMMARY	Travel in India	If your travel plans in India include outdoor activities, take these steps to stay safe and healthy during your trip.	true
857131	SUMMARY	Travel in India	See also: Rail travel in India.	true
857131	SUMMARY	Travel in India	Drawing on my own time in India as well as advice from other women who have traveled there extensively, here are 11 tips to help ward off unwanted situations – but also keep you open to positive experiences:.	true
857131	SUMMARY	Travel in India	It is one of the safest ways of travel in India.	true
857131	SUMMARY	Travel in India	Rishikesh is a wonderful destination for a woman traveling alone in India who is interested in health, wellness, yoga or spirituality.	true
857131	SUMMARY	Travel in India	Travelling on a train or strolling through an Indian railway station while waiting for your train, is in itself an important part of discovering India.	true
857131	SUMMARY	Travel in India	Even if you don’t opt for wearing the costume preferred by many women in India, the “suit” or salwar kameez, always travel with a long scarf made of light-weight fabric.	true
857131	SUMMARY	Travel in India	Thus travelling on trains in India is highly recommended.	true
857131	SUMMARY	Travel in India	I ndiaMike.com is a great online resource, packed with destination information, travel articles and forums on many topics relating to traveling or living in India.	true
857131	SUMMARY	Travel in India	Redefining the art of elegant traveling in India, Maharajas' Express train offers 5 rail journeys across tastefully selected tourist destinations in India,.	true
857131	SUMMARY	Travel in India	Travel writer Sophie Collard traveled to India in 2012, shortly before the Delhi Gang Rape took place, and received this advice: “A female journalist said, ‘Girl, you gotta get one of these,’ and pulled out pepper spray and told me I could get it from the chemist, so I did and it made me feel safe.	true
857131	SUMMARY	Travel in India	Although India can be a difficult place to travel and there will be moments when being the center of attention is overwhelming, it is an experience I would redo again in a heartbeat.	true
857131	SUMMARY	Travel in India	When you are traveling alone as a woman, especially in a country like India, it is your responsibility to protect yourself – so don’t hesitate to do so, be it with a strong word or silent response.	true
857131	SUMMARY	Travel in India	After a series of unsettling moments during her first trip to India, Becki Enright is planning to go with a tour next time: “I am looking at group tours again, where I am guaranteed the idea of ‘safety in numbers’ and where I won’t be traveling on trains and buses on my own.	true
857131	SUMMARY	Travel in India	While travel in India will require heightened attention and common sense, let me assure you it is worth it.	true
857131	SUMMARY	Travel in India	Although the history of luxury train traveling in India dates back to the time of maharajas during the days of British Raj, the modern history of this mode of transportation dates back to 1982 with the introduction of India’s first luxury train Palace on Wheels.	true
1318600	SUMMARY	Amortize a Loan	Our amortization calculator will amortize (show the reduction) your debt (such as a mortgage) and display your payment breakdown of interest paid, principal paid and loan balance over the life of the loan.	true
1318600	SUMMARY	Amortize a Loan	In banking and finance , an amortizing loan is a loan where the principal of the loan is paid down over the life of the loan (that is, amortized ) according to an amortization schedule , typically through equal payments.	true
1318600	SUMMARY	Amortize a Loan	Amortizing a Mortgage Loan.	true
1318600	SUMMARY	Amortize a Loan	The calculations for an amortizing loan are those of an annuity using the time value of money formulas, and can be done using an amortization calculator .	true
1318600	SUMMARY	Amortize a Loan	An amortizing loan should be contrasted with a bullet loan , where a large portion of the loan will be paid at the final maturity date instead of being paid down gradually over the loan's life.	true
1318600	SUMMARY	Amortize a Loan	The number weighted average of the times of the principal repayments of an amortizing loan is referred to as the weighted-average life (WAL), also called "average life".	true
1318600	SUMMARY	Amortize a Loan	Finally, while most loans are calculated using a "normal" amortizing method, our amortization schedule does give you the ability to amortize a loan using the "Rule-of-78s", the "Canadian method" or the "fixed principal method" in addition to several other amortization methods.	true
1318600	SUMMARY	Amortize a Loan	A fully amortized loan is a loan that is paid off — that is, the balance is zero.	true
1318600	SUMMARY	Amortize a Loan	Amortizing a loan means paying it down, bit by bit.	true
297106	SUMMARY	Be a Better Dancer	Tips to be a better dancer.	true
297106	SUMMARY	Be a Better Dancer	Tips to be a better dancer.	true
297106	SUMMARY	Be a Better Dancer	But you’re savvy enough to realize there’s no silver bullet or magic potion that will make you a better dancer.	true
206264	EXPLANATION	Get a Tetris game to play.	I'm willing to pay for the game without ads.	false
206264	EXPLANATION	Get a Tetris game to play.	Great game, but ads are very odd.	false
206264	EXPLANATION	Get a Tetris game to play.	It's great to be able to play a childhood game like this, and I understand the use of ads.	true
206264	EXPLANATION	Get a Tetris game to play.	It's Tetris!	false
206264	EXPLANATION	Get a Tetris game to play.	I'm just confused at the fact that the only ad I get is a 70 minute ad that won't let me skip every time it pops up.	false
206264	EXPLANATION	Get a Tetris game to play.	If I had only had one game to play ever, Tetris would be it.	true
206264	EXPLANATION	Get a Tetris game to play.	Don't need fancy modes, just the classic Tetris experience.	false
206264	EXPLANATION	Get a Tetris game to play.	I love the game but hate the amount of space it takes Might have to delete it.	false
206264	EXPLANATION	Get a Tetris game to play.	Iv got 16gb of memory but this app takes up so much tht my phone starts to freeze every few seconds, such a greatly addictive game tho :/.	true
206264	EXPLANATION	Get a Tetris game to play.	Nathan Rosta May 14, 2015.	false
206264	EXPLANATION	Get a Tetris game to play.	Better than the original It's like the original one with new modes.	false
206264	EXPLANATION	Get a Tetris game to play.	The Galaxy mode is fun buy it gets hard quickly and requires a lot of coins to play.	true
206264	EXPLANATION	Get a Tetris game to play.	Overall, it's a good game.	false
206264	EXPLANATION	Get a Tetris game to play.	Welcome to Tetris Friends Online Games, the official social gaming destination for the world’s most popular puzzle game, Tetris.	false
206264	EXPLANATION	Get a Tetris game to play.	Play a variety of Tetris brand games including multiplayer games, single–player games, and nostalgic games you’ve played before.	true
206264	EXPLANATION	Get a Tetris game to play.	Earn tokens as you play games and unlock enhancements and items.	false
206264	EXPLANATION	Get a Tetris game to play.	Invasive, as in mind-jarring and frustrating.	false
206264	EXPLANATION	Get a Tetris game to play.	This isn't a good idea with a game I want to play for relaxation.	true
1685583	SUMMARY	Report Welfare Fraud	Report Suspected Social Welfare Fraud.	true
1685583	SUMMARY	Report Welfare Fraud	Report Fraud > Welfare Fraud - Recipients.	true
2483087	SUMMARY	Divorce in Delaware	In Delaware, child custody and support matters are not dealt with in the divorce petition.	true
2483087	SUMMARY	Divorce in Delaware	What are the grounds for divorce in Delaware?	true
2483087	SUMMARY	Divorce in Delaware	Spouses in Delaware may seek a "contested" or an "uncontested" divorce - each is processed differently.	true
2483087	SUMMARY	Divorce in Delaware	And you can go to this online resource for Delaware, where you'll find extensive information about do-it-yourself divorce, along with court forms (in some states).	true
2483087	SUMMARY	Divorce in Delaware	MARRIAGES AND CIVIL UNIONS: Either you or your spouse has resided (lived) in Delaware for at least 6 months immediately preceding filing for divorce or annulment.	true
2483087	SUMMARY	Divorce in Delaware	OR Either you or your spouse has been stationed in Delaware as a member of the military for at least 6 months immediately preceding filing for divorce or annulment.	true
2483087	SUMMARY	Divorce in Delaware	What is the residency requirement for divorce in Delaware?	true
2483087	SUMMARY	Divorce in Delaware	(Mary C. Doe), petitioner, has brought suit against you for divorce (or annulment) in the Family Court of the State of Delaware in and for (New Castle) County, in Civil Action No. . ., 20.	true
2483087	SUMMARY	Divorce in Delaware	To file for a divorce in Delaware, a person must have resided in the state for six months and be separated from the respective spouse (i.e. can't sleep in the same bedroom or have sexual relations).	true
2483087	SUMMARY	Divorce in Delaware	In order to file for divorce in Delaware one or both spouses must have resided in Delaware for at least six (6) months immediately prior to filing for the divorce.	true
2483087	SUMMARY	Divorce in Delaware	How is property divided at divorce in Delaware?	true
2483087	SUMMARY	Divorce in Delaware	If either spouse is a member of the armed forces stationed in Delaware, such spouse must have been stationed in Delaware at least six (6) months immediately prior to filing for divorce.	true
2483087	SUMMARY	Divorce in Delaware	In order to file for a divorce in Delaware, residency requirements must be met for the court to accept the case.	true
2483087	SUMMARY	Divorce in Delaware	When minor children are involved in a divorce, the Delaware courts will do everything possible to help lessen the emotional trauma the children may be experiencing.	true
2483087	SUMMARY	Divorce in Delaware	Keep in mind Delaware requires that a couple be separated for a minimum of six (6) months before granting a divorce.	true
2483087	SUMMARY	Divorce in Delaware	The forms to be completed and filed by all people filing for no-fault divorce in Delaware include:.	true
2483087	SUMMARY	Divorce in Delaware	Divorce in the State of Delaware.	true
2483087	SUMMARY	Divorce in Delaware	Key facts to know about divorce in Delaware.	true
2483087	SUMMARY	Divorce in Delaware	Neither you or your spouse have ever lived in Delaware, and you are seeking to divorce from a civil union solemnized in the State of Delaware, you may file in Family Court in any county if your state of residence does not permit you to divorce.	true
2483087	SUMMARY	Divorce in Delaware	Neither you or your spouse currently live in Delaware, but one or both of you have in the past, and you are seeking a divorce from a civil union solemnized in the State of Delaware, you must file in the county in which one or both of you last resided.	true
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	Answers  >  Divorce and Legal Separation  >  No-Fault Divorce  >  No Fault Divorce by State  > .	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	How to File For No-Fault Divorce in Delaware.	true
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	The State of Delaware recognizes no-fault divorces .	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	RESIDENCY REQUIREMENTS AND WHERE TO FILE:.	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	To file for a divorce in Delaware, a person must have resided in the state for six months and be separated from the respective spouse (i.e. can't sleep in the same bedroom or have sexual relations).	true
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	The paperwork may be filed in the county in which either spouse resides.	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	Residency Requirements.	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	In order to file for divorce in Delaware one or both spouses must have resided in Delaware for at least six (6) months immediately prior to filing for the divorce.	true
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	Residency and Filing Requirements:.	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	If either spouse is a member of the armed forces stationed in Delaware, such spouse must have been stationed in Delaware at least six (6) months immediately prior to filing for divorce.	true
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	In order to file for a divorce in Delaware, residency requirements must be met for the court to accept the case.	true
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	.	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	If the court discovers it does not have jurisdictional rights to hear the case it will not be accepted or it will eventually be dismissed.	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	Make sure you keep your own copy of these forms for your own records.	false
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	The forms to be completed and filed by all people filing for no-fault divorce in Delaware include:.	true
2483087	EXPLANATION	Instructions on how to file for divorce in Delaware.	Petition for Divorce.	false
358312	SUMMARY	Make a Mother's Day Card	Not only is each Mother's Day card a cinch to make, but they're oh-so-cute, too!	true
581973	SUMMARY	Personalize Your Own Bag	There's a huge mixed bag of choices-you can create your own shopping bags, field bags, messenger bags for men, shoulder bags, sack packs and even personalized gym bags.	true
581973	SUMMARY	Personalize Your Own Bag	Solve that problem for good by creating your own personalized drawstring bag or backpack with Spreadshirt.	true
